feature_rank_by_size,semantic_name_group,english_variant,area_name,macroRegion,langLabel,langCode,standard_lemma,mentions,poems,top_local_lemmas,top_surface_forms,top_word_in_english
7,Peter / Pietari / Peeter,Petteri/Pietari,Lapinlahti,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarin (1),Pietari's (1)
7,Peter / Pietari / Peeter,Peter,Lappajärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Petter (1),Petter (1),Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Lappee,Finland/Savo-Karelia,Finnish,su,Pekka,3,1,Pekko (3),Pekko (3),Pekko (3)
7,Peter / Pietari / Peeter,Peter,Lappee,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,Pietar (1); Pietari (1),Pietarin (1); Pietari (1),Peter's (1); Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Lapua,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Peter,Lapväärtti,Finland/Savo-Karelia,Outside selected Finnic areas,ru,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Laukaa,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Lavansaari,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka-lla (1),Pekalla (1),at Pekka's (1)
7,Peter / Pietari / Peeter,Peter,Lekvattnet,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietarin (1),Pietarin (1),Peter's (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Lemi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Lemi,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,Pekko (1),Pekko (1),Pekko (1)
7,Peter / Pietari / Peeter,Peter,Lemi,Finland/Savo-Karelia,Finnish,su,Pekko-Pietar,1,1,Pekko-Pietar (1),Pekko-Pietar (1),Pekko-Peter's (1)
7,Peter / Pietari / Peeter,Peter,Lemi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Lempaala,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,pietarilt (1); Pietari (1),Pietarilta (1); Pietariin (1),from Peter (1); to Peter (1)
7,Peter / Pietari / Peeter,Peter,Lempaala,Finland/Savo-Karelia,Finnish,su,Pietarista,1,1,pietariist (1),Pietarista (1),from Peter (1)
7,Peter / Pietari / Peeter,Petteri/Pietari,Lempaala,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietäri (1),Pietarista (1),from Pietari (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Leppävirta,Finland/Savo-Karelia,Finnish,su,Pekka,8,8,Pekka (8),Pekka (8),Pekka (8)
7,Peter / Pietari / Peeter,Peter,Leppävirta,Finland/Savo-Karelia,Finnish,su,Pietari,4,4,Pietari (4),Pietari (4),Peter (4)
7,Peter / Pietari / Peeter,Peter,Lieto,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Liissilä,Ingria,Finnish,su,Pietari,5,5,Pietari (4); piitteriis (1),Pietarin (4); Pietari (1),Peter's (2); Peter (2); of Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Liminka,Finland/Savo-Karelia,Finnish,su,Pekka,2,1,Pekka (2),Pekka (2),Pekka (2)
7,Peter / Pietari / Peeter,Pekka/Pekko,Liperi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,pekka (1),pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Peter,Liperi,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,Petteri (1),Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Liperi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarin (1),Peter's (1)
7,Peter / Pietari / Peeter,Peter,Liperi,Finland/Savo-Karelia,Finnish,su,Pietarin,1,1,petran (1),Pietarin (1),Peter's (1)
7,Peter / Pietari / Peeter,Peter,Loppi,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,Piatari (1); Pietari (1),Pietari (1); Pietariapa (1),Peter (2)
7,Peter / Pietari / Peeter,Peter,Luhanka,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietar (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Lumivaara,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Peter,Lumivaara,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarista (1),from Peter (1)
7,Peter / Pietari / Peeter,Peter,Längelmäki,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,Pietari (2),Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Peeter,Lääne-Nigula,Estonia core/west,North Estonian,viP,Peeter,2,1,Peeter (2),Peetrile (1); Peetri (1),Peeter (name) (1); Peeter's (1)
7,Peter / Pietari / Peeter,Peter,Lüganuse,Estonia core/west,North Estonian,viP,Peeter,2,1,Peeter (2),Peeter (2),Peter (2)
7,Peter / Pietari / Peeter,Pekka/Pekko,Maaninka,Finland/Savo-Karelia,Finnish,su,Pekka,7,7,Pekka (7),Pekka (6); Pekalle (1),Pekka (6); to Pekka (1)
7,Peter / Pietari / Peeter,Peter,Maaninka,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,Pietari (2),Pietari (1); Pietarin (1),Peter (1); Peter's (1)
7,Peter / Pietari / Peeter,Peter,Maaninka,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,Petteri (1),Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Maaninka,Finland/Savo-Karelia,Finnish,su,pietarinpoika,1,1,pietarinpoika (1),Pietarinpoika (1),son of Peter (1)
7,Peter / Pietari / Peeter,Peter,Maaria,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,Petteri (1),Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Maaria,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Maarja-Magdaleena,Estonia core/west,North Estonian,viP,Peeter,3,2,Peeter (3),Peeter (3),Peter (3)
7,Peter / Pietari / Peeter,Peeter,Maarja-Magdaleena,Estonia core/west,North Estonian,viP,Peeter,1,1,Peeter (1),Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Peter,Markkova,Ingria,Finnish,suI,Pietari,1,1,Pietari (1),Pietarilla (1),at Peter's (1)
7,Peter / Pietari / Peeter,Peter,Martna,Estonia core/west,North Estonian,viP,Peeter,1,1,Peeter (1),Peetri (1),Peter's (1)
7,Peter / Pietari / Peeter,Peter,Merijärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pieta (1),Pieta (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Merikarvia,Finland/Savo-Karelia,Outside selected Finnic areas,ru,Pietari,1,1,Piatari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Merimasku,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,Pietari (1); piatari (1),Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Petteri/Pietari,Messukylä,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarista (1),from Pietari (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Peter,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarista (1),from Peter (1)
7,Peter / Pietari / Peeter,Peter,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,pikipöksypietari,1,1,pikipöksypietari (1),pikipöksypietari (1),Pitch-breeches-Peter (1)
7,Peter / Pietari / Peeter,Petteri/Pietari,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Pietarinpoika,1,1,Pietarinpoika (1),Pietarinpoika (1),son of Pietari (1)
7,Peter / Pietari / Peeter,Peter,Miehikkälä,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),pietar (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Mikkeli,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Moloskovitsa,Ingria,Finnish,su,Pietari,5,5,Pietari (4); Pitterin (1),Pietaria (3); Pietarin (2),Peter's (3); Peter (2)
7,Peter / Pietari / Peeter,Pekka/Pekko,Moloskovitsa,Ingria,Finnish,su,Pekko,2,1,Pekko (2),Pekolta (1); Pekko (1),from Pekko (1); Pekko (1)
7,Peter / Pietari / Peeter,Petteri/Pietari,Moloskovitsa,Ingria,Finnish,su,Pietari,1,1,Pietari (1),Pietariin (1),to Pietari (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Muhos,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Peter,Muhu,Estonia core/west,North Estonian,viP,Peeter,5,3,Peeter (4); pieter (1),Peeter (4); Peetrit (1),Peter (5)
7,Peter / Pietari / Peeter,Pekka/Pekko,Muolaa,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Muolaa,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,Pekko (1),Pekko (1),Pekko (deity) (1)
7,Peter / Pietari / Peeter,Peter,Muolaa,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Muolaa,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Muolaa,Finland/Savo-Karelia,Finnish,su,pitkäpietari,1,1,pitkäpietari (1),pitkäpietari (1),Long-Peter (1)
7,Peter / Pietari / Peeter,Peter,Muonio,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,Petter (1),Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Peeter,Mustjala,Estonia core/west,North Estonian,viP,Peeter,1,1,Peeter (1),Peetri (1),Peeter's (1)
7,Peter / Pietari / Peeter,Peter,Muurla,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,Petteri (1),Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Muurla,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Mäntsälä,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Mänttä,Finland/Savo-Karelia,Finnish,su,pikipoksypietari,1,1,pikipoksypietari (1),pikipoksypietari (1),Pitch-Knocker-Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Mäntyharju,Finland/Savo-Karelia,Finnish,su,Pekka,2,1,Pekka (2),Pekka (2),Pekka (2)
7,Peter / Pietari / Peeter,Petteri/Pietari,Mäntyharju,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarista (1),from-Pietari (1)
7,Peter / Pietari / Peeter,Peter,Märjamaa,Estonia core/west,North Estonian,viP,Peeter,1,1,Pietar (1),Peetri (1),Peter's (1)
7,Peter / Pietari / Peeter,Peter,Narvusi,Ingria,Ingrian,in,Pietari,19,14,Pietari (6); Petro (6); Pedru (1); Peta (1); Pietteri (1); Pedro (1),Petro (6); Pietari (5); Pietarissa (2); Petru (1); Peta (1); Pietariin (1),Peter (14); to Peter (1); Peter's (1); little Peter (1); in Peter (1); in Peter's (1)
7,Peter / Pietari / Peeter,Peter,Narvusi,Ingria,Ingrian,in,Petteri,7,7,Petteri (5); petterissä (1); petterist (1),Petteriin (3); Petterissä (1); petterii (1); Petteriksi (1); Petteristä (1),to Peter (3); Peter (2); in Peter (1); from Peter (1)
7,Peter / Pietari / Peeter,Petteri/Pietari,Narvusi,Ingria,Ingrian,in,Petteri,6,6,Petteri (4); Petteri-stä (1); petterissä (1),Petterin (3); Petteristä (2); Petterissä (1),Petteri's (3); from Petteri (2); in Petteri (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Narvusi,Ingria,Ingrian,in,Pekko,1,1,Pekko (1),Pekko (1),Pekko (1)
7,Peter / Pietari / Peeter,Peter,Narvusi,Ingria,Ingrian,in,Peetri,1,1,Peeter (1),Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Petteri/Pietari,Narvusi,Ingria,Ingrian,in,Pietari,1,1,Pietari-in (1),Pietteriin (1),to Pietari (1)
7,Peter / Pietari / Peeter,Peter,Nastola,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,Pietari (2),Pietari (1); Pietaria (1),Peter (2)
7,Peter / Pietari / Peeter,Peter,Nekkula,East Karelia/Veps/Tver,Karelian Proper,ka,Pietari,1,1,Pedri (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Nilsiä,Finland/Savo-Karelia,Finnish,su,Pekka,8,6,Pekka (8),Pekka (5); Pekan (2); pekka (1),Pekka (6); Pekka's (2)
7,Peter / Pietari / Peeter,Peter,Nilsiä,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,Pietäri+n (1); Pietari (1),Pietärin (1); Pietivi (1),Peter's (1); Peter (1)
7,Peter / Pietari / Peeter,Peter,Noarootsi,Estonia core/west,North Estonian,viP,Peetrus,6,1,Peetrus (6),Peetrus (6),Peter (6)
7,Peter / Pietari / Peeter,Peter,Noormarkku,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarista (1),Peter (1)
7,Peter / Pietari / Peeter,Petteri/Pietari,Noormarkku,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarista (1),from Pietari (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Nurmes,Finland/Savo-Karelia,Finnish,su,Pekka,18,18,Pekka (18),Pekka (18),Pekka (18)
7,Peter / Pietari / Peeter,Peter,Nurmes,Finland/Savo-Karelia,Finnish,su,Pietari,6,6,Pietari (6),Pietarin (4); Pietarista (1); Pietari (1),Peter's (4); from Peter (1); Peter (1)
7,Peter / Pietari / Peeter,Petteri/Pietari,Nurmes,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,Pietari (3),Pietarin (2); Pietari (1),Pietari's (1); Pietari (1); of Pietari (1)
7,Peter / Pietari / Peeter,Peter,Nurmes,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Nurmijärvi,Finland/Savo-Karelia,Finnish,su,pitkäpietari,1,1,pitkäpietari (1),Pitkä-Pietari (1),Long Peter (1)
7,Peter / Pietari / Peeter,Peter,Orimattila,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,Pietari (3),Pietaria (2); Pietari (1),Peter (3)
7,Peter / Pietari / Peeter,Peter,Orimattila,Finland/Savo-Karelia,Finnish,su,Perttu,2,1,Perttu (2),Perttuun (1); Pertusta (1),to Peter (1); from Peter (1)
7,Peter / Pietari / Peeter,Peeter,Otepää,Estonia core/west,South Estonian,viE,peedil,1,1,peedi+l (1),peedil (1),on Peeter (1)
7,Peter / Pietari / Peeter,Peeter,Otepää,Estonia core/west,South Estonian,viE,peetrike,1,1,peedi+kene (1),peedikene (1),little Peeter (1)
7,Peter / Pietari / Peeter,Peter,Otepää,Estonia core/west,South Estonian,viE,Peeter,1,1,Peeter (1),Peetrike (1),Little Peter (1)
7,Peter / Pietari / Peeter,Peter,Otepää,Estonia core/west,South Estonian,viE,piitrekene,1,1,piiter-kene (1),Piitrekene (1),little Peter (1)
7,Peter / Pietari / Peeter,Peter,Oulanka,East Karelia/Veps/Tver,Karelian Proper,ka,pietarinmolainen,1,1,pietarinmolainen (1),pietarinmolainen (1),Peter's land-dweller (1)
7,Peter / Pietari / Peeter,Peter,Oulunsalo,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Petteri (1),Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Paatene,East Karelia/Veps/Tver,Karelian Proper,kaV,Pietari,1,1,Petri (1),Petri (1),Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Paavola,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Peter,Paistu,Estonia core/west,South Estonian,viE,Peeter,9,7,Peeter (7); peeter (2),Peeter (9),Peter (9)
7,Peter / Pietari / Peeter,Peeter,Paistu,Estonia core/west,South Estonian,viE,Peeter,4,2,Peeter (4),Peetri (2); Peeter (1); Peetril (1),Peeter's (2); Peeter (1); on Peeter (1)
7,Peter / Pietari / Peeter,Peter,Paistu,Estonia core/west,South Estonian,viE,Peetrus,3,2,Piitrus (3),Piitrus (3),Peter (3)
7,Peter / Pietari / Peeter,Peter,Palamuse,Estonia core/west,North Estonian,viP,Peeter,2,1,Peeter (2),Peetri (1); Peeter (1),Peter's (1); Peter (1)
7,Peter / Pietari / Peeter,Peeter,Palamuse,Estonia core/west,North Estonian,viP,Peeter,1,1,Peeter (1),Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Paltamo,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Parikkala,Finland/Savo-Karelia,Finnish,su,(retained),1,1,Pekko (1),Pekon (1),Pekko's (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Parikkala,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,Pekko (1),Pekko (1),Pekko (1)
7,Peter / Pietari / Peeter,Peter,Parikkala,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietajri (1),Pietarin (1),Peter's (1)
7,Peter / Pietari / Peeter,Petteri/Pietari,Parikkala,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietariin (1),Pietari (to Pietari) (1)
7,Peter / Pietari / Peeter,Peter,Parkano,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,Pietari (2); Piatari (1),Pietari (3),Peter (3)
7,Peter / Pietari / Peeter,Peeter,Peetri,Estonia core/west,North Estonian,viP,Peeter,3,3,Peeter (3),Peetri (2); Peeter (1),Peeter's (2); Peeter (1)
7,Peter / Pietari / Peeter,Peter,Peetri,Estonia core/west,North Estonian,viP,Peeter,2,1,Peeter (2),Peetrile (1); Peetril (1),to Peter (1); on Peter (1)
7,Peter / Pietari / Peeter,Peter,Peetri,Estonia core/west,North Estonian,viP,peeter,2,1,peter (2),peetristi (1); peetri (1),Peter's way (1); Peter's (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Perho,Finland/Savo-Karelia,Finnish,su,Pekka,2,1,Pekka (2),Pekka (2),Pekka (2)
7,Peter / Pietari / Peeter,Peter,Perho,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,Pietari (2),Pietarin (1); Pietari (1),Peter's (1); Peter (1)
7,Peter / Pietari / Peeter,Peter,Perniö,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,Pietari (3),Pietari (3),Peter (3)
7,Peter / Pietari / Peeter,Peter,Pertteli,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pieksämäki,Finland/Savo-Karelia,Finnish,su,Pekka,3,3,Pekka (3),Pekka (3),Pekka (3)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pielavesi,Finland/Savo-Karelia,Finnish,su,Pekka,11,10,Pekka (11),Pekka (9); Pekan (1); Pekalle (1),Pekka (9); Pekka's (1); to Pekka (1)
7,Peter / Pietari / Peeter,Peter,Pielavesi,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,Pietari (2),Pietarin (2),Peter's (2)
7,Peter / Pietari / Peeter,Petteri/Pietari,Pielavesi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarin (1),Pietari's (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pielisjärvi,Finland/Savo-Karelia,Finnish,su,Pekka,2,1,Pekka (2),Pekka (1); Pekan (1),Pekka (1); Pekka's (1)
7,Peter / Pietari / Peeter,Peter,Pielisjärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarin (1),Peter's (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pihtipudas,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Peter,Pilistvere,Estonia core/west,North Estonian,viP,Peeter,6,2,Peeter (6),Peeter (4); Peetri (2),Peter (4); Peter's (2)
7,Peter / Pietari / Peeter,Peeter,Pilistvere,Estonia core/west,North Estonian,viP,Peeter,5,1,Peeter (5),Peeter (3); Peetri (1); Peeterile (1),Peeter (3); Peeter's (1); to Peeter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Polvijärvi,Finland/Savo-Karelia,Finnish,su,Pekka,4,4,Pekka (4),Pekka (4),Pekka (4)
7,Peter / Pietari / Peeter,Peter,Polvijärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Petteri/Pietari,Polvijärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietarin (1),Pietari's (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Porajärvi,East Karelia/Veps/Tver,Karelian Proper,kaV,Pekka,8,4,Pekka (8),Pekka (7); Pekkapa (1),Pekka (8)
7,Peter / Pietari / Peeter,Peter,Porajärvi,East Karelia/Veps/Tver,Karelian Proper,kaV,Pietari,6,4,Pietarin (2); Pietari (2); pedra (1); Pedru (1),Pietarin (4); Pedra (1); Pietari (1),Peter's (4); Peter (2)
7,Peter / Pietari / Peeter,Petteri/Pietari,Porajärvi,East Karelia/Veps/Tver,Karelian Proper,kaV,Pietari,1,1,Pietari (1),Pietarin (1),Pietari's (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pori,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,Pekka (2),Pekka (2),Pekka (2)
7,Peter / Pietari / Peeter,Peter,Pori,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Pekka (1)
7,Peter / Pietari / Peeter,Peter,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Petri (1),Petri (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,pitkäpietari,1,1,pitkäpietari (1),Pitkä-Pietari (1),Long-Peter (1)
7,Peter / Pietari / Peeter,Peter,Puhja,Estonia core/west,South Estonian,viE,Peeter,4,4,Peeter (2); Peedi (1); Ptrus (1),Peeter (2); Peedi (1); Peetrus (1),Peter (3); Peter's (1)
7,Peter / Pietari / Peeter,Peeter,Puhja,Estonia core/west,South Estonian,viE,Peetrikene,1,1,Peetrikene (1),Peetrikene (1),little Peeter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pulkkila,Finland/Savo-Karelia,Finnish,su,pätöpekka,3,1,pätö+pekka (3),Pätö-Pekka (3),Stumpy-Pekka (3)
7,Peter / Pietari / Peeter,Peter,Puolanka,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,Pekka (1),Pekka (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Puumala,Finland/Savo-Karelia,Finnish,su,Pietari,9,2,Pietari (8); petran (1),Pietari (8); Petran (1),Peter (8); Peter's (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Puumala,Finland/Savo-Karelia,Finnish,su,Pekka,4,3,Pekka (4),Pekka (4),Pekka (4)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pyhäjärvi Ol.,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,Pekka (2),Pekka (2),Pekka (2)
7,Peter / Pietari / Peeter,Peter,Pyhäjärvi Ul.,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,pekka (1); Pekka (1),Pekka (2),Pekka (name) (1); Pekka (1)
7,Peter / Pietari / Peeter,Peter,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,pietari (1); Pietari (1),pietari (1); Pietari (1),Peter (2)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,Pekko-n (1),Pekon (1),Pekko's (1)
7,Peter / Pietari / Peeter,Peter,Pyhäranta,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietari (1),Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pekka/Pekko,Pyhäselkä,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,Pekka (2),Pekka (2),Pekka (2)
7,Peter / Pietari / Peeter,Peter,Pyhäselkä,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietar (1),Pietar (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Pylkönmäki,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,Pietar (1),Pietar (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Pälkjärvi,Finland/Savo-Karelia,Finnish,su,Pietari,5,2,Pietari (5),Pietar (2); Pietarin (1); Pietarille (1); Pietarilta (1),Peter (2); Peter's (1); to Peter (1); from Peter (1)
7,Peter / Pietari / Peeter,Peeter,Pärnu,Estonia core/west,North Estonian,viP,Peeter,2,1,Peeter (2),Peeter (2),Peeter (2)
7,Peter / Pietari / Peeter,Peter,Pärnu,Estonia core/west,North Estonian,viP,Peeter,2,2,Peeter (2),Peeter (2),Peter (2)
7,Peter / Pietari / Peeter,Peeter,Pärnu-Jaagupi,Estonia core/west,North Estonian,viP,Peeter,1,1,Peeter (1),Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Peeter,Pärnu-Jaagupi,Estonia core/west,North Estonian,viP,peeter,1,1,peeter (1),peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Peeter,Põltsamaa,Estonia core/west,North Estonian,viP,Peeter,6,2,Peeter (5); peeter (1),Peeter (4); Peetri (1); Peeterile (1),Peeter (4); Peeter's (1); to Peeter (1)
7,Peter / Pietari / Peeter,Peter,Põltsamaa,Estonia core/west,North Estonian,viP,Peeter,1,1,Peeter (1),Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Peter,Põlva,South Estonia/Seto,South Estonian,viE,Peeter,6,2,Peeter (5); piidre (1),Peeter (5); Piidrekene (1),Peter (5); Little Peter (1)
7,Peter / Pietari / Peeter,Peeter,Põlva,South Estonia/Seto,South Estonian,viE,Peeter,1,1,Peeter (1),Peetri (1),Peeter (1)
