feature_rank_by_size,semantic_name_group,english_variant,area_name,macroRegion,langLabel,langCode,county,place_name,p_id,v_id,v_pos,w_pos,word,word_normalised,local_lemma,standard_lemma,root,word_in_english
1,Mary / Maria / Maarja / Mari,Mary,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283610,3249824,9,2,mari,Mari,Mari,Mari,Mari,Mary
6,Anna / Anne / Ann / Anni,Anni/Annie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283617,3552242,2,1,anni,Anni,Anni,Anni,Anna (diminutive),Anni
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283632,3552446,8,1,maije,maije,maija,maija,maija (proper noun),Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283690,3553799,2,1,Maije,Maije,Maije,Maija (diminutive),*maija,Maije
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283712,3554497,71,2,maijee,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283712,3554499,73,1,maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555200,2,1,Maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555203,6,3,Maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555207,10,3,Maijen,Maijan,Maija,Maija,Maija,Maija's
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555210,13,3,Maijen,Maijan,Maija,Maija,Maija,Maija's
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555211,15,2,Maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555213,17,1,Maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555220,24,2,Maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555221,25,1,Maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555229,33,2,Maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555230,34,1,Maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283755,3555238,43,3,Maije,Maija,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283764,3555533,9,2,maijetyttären,Maijetyttären,Maije+tytär,Maijetytär,Maije & tytär,Maije-daughter
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283764,3555548,27,2,maijea,Maijea,Maije,Maije,Maije,Maije
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283764,3555556,35,1,maije,Maije,Maije,Maije,Maije,Maije
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283764,3555558,37,3,maijelleni,Maijelleni,Maije+lle+ni,Maijelleni,Maije,To my Maije
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283764,3555559,38,3,maijetyttö,Maijetyttö,Maije+tyttö,Maijetyttö,Maije & tyttö,Maije-girl
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283764,3555560,39,1,maije,Maije,Maije,Maije,Maije,Maije
4,Catherine / Kadri / Katri,Kati,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283767,3553746,1,1,katikukka,Katikukka,kati-kukka,katinkukka,kati (proper noun) & kukka,Kati-flower
4,Catherine / Kadri / Katri,Kati,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283767,3553757,12,1,kati,Kati,kati,Kati,proper noun,Kati
1,Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283770,3555813,32,2,maijetyttären,Maijetyttären,Maijetytär,Maijatytär,Maija (name) + tytär (daughter),Maija's daughter
1,Mary / Maria / Maarja / Mari,Mari,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195897,2825995,2,1,matsimarit,Matsi-Mariti,Mats-Mari,Mats-Mari,Mats & Mari,Mats-Mari
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195902,2826095,26,3,maarijale,Maarjale,Maarija,Maarja,Maarja,to Mary
5,Jesus / Christ,Jesus,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195902,2826097,28,3,jeesuselle,Jeesusele,Jeesus,Jeesus,Jeesus,to Jesus
6,Anna / Anne / Ann / Anni,Anne,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195909,2826271,3,5,anne,Anne,Anne,Anne,Anne,Anne
6,Anna / Anne / Ann / Anni,Anne,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195909,2826272,4,1,anne,Anne,Anne,Anne,Anne,Anne
6,Anna / Anne / Ann / Anni,Anna,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195910,2826276,1,5,anneke,Anneke,Anneke,Annuke,Anna & -ke,little Anna
6,Anna / Anne / Ann / Anni,Ann,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195912,2826315,17,1,ann,Ann,Ann,Ann,Ann,Ann
6,Anna / Anne / Ann / Anni,Ann,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195912,2826316,18,1,anne,Anne,Ann,Ann,Ann,Ann
6,Anna / Anne / Ann / Anni,Ann,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195912,2826318,20,1,anne,Anne,Ann,Ann,Ann,Ann
6,Anna / Anne / Ann / Anni,Anna,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195914,1294087,1,1,Annekene,Annukene,Annekene,Annuke,Anna & -kene,Little Anna
6,Anna / Anne / Ann / Anni,Anne,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195916,2826336,4,2,anne,Anne,Anne,Anne,Anna (proper name),Anne
6,Anna / Anne / Ann / Anni,Anne,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195916,2826336,4,4,anne,Anne,Anne,Anne,Anna (proper name),Anne
6,Anna / Anne / Ann / Anni,Anne,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195916,2826337,5,3,anne,Anne,Anne,Anne,Anna (proper name),Anne
6,Anna / Anne / Ann / Anni,Anne,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195916,2826338,6,1,anne,Anne,Anne,Anne,Anna (proper name),Anne
6,Anna / Anne / Ann / Anni,Anne,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195916,2826343,11,3,annel,Annel,Anne,Anne,Anna (name),on Anne
6,Anna / Anne / Ann / Anni,Anne,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195916,2826344,12,3,anne,Anne,Anne,Anne,Anna (proper name),Anne
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195956,2827058,2,1,mari,Mari,Mari,Mari,Mari,Mary
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195956,1792492,7,1,mari,Mari,Mari,Mari,Mari,Mary
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195956,2045873,8,1,mari,Mari,Mari,Mari,Mari,Mary
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195956,2045880,14,1,mari,Mari,Mari,Mari,Mari,Mary
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195957,2827072,1,1,mari,Mari,Mari,Mari,Mari,Mary
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195957,2827072,1,3,mari,Mari,Mari,Mari,Mari,Mary
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195957,2827073,2,1,mari,Mari,Mari,Mari,Mari,Mary
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195957,2827074,5,1,mari,Mari,Mari,Mari,Mari,Mary
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195957,2827075,6,3,marida,Marida,Mari,Mari,Mari,Mary (object)
1,Mary / Maria / Maarja / Mari,Mary,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195958,1822914,1,1,mari,Mari,Mari,Mari,Mari,Mary
1,Mary / Maria / Maarja / Mari,Mari,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195960,2827090,1,1,mari,Mari,Mari,Mari,Mari (proper name),Mari
1,Mary / Maria / Maarja / Mari,Mari,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195960,2827091,4,1,mari,Mari,Mari,Mari,Mari,Mari
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827098,2,3,kadrisandid,Kadrisandid,Kadrisandid,Kadrisandid,Kadri & sand,Kadri-carolers
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827098,2,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827099,3,1,kadri,Kadri,Kadri,Kadri,Kadri (name),Kadri's
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827099,3,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827100,4,1,kadrivarbad,Kadrivarbad,Kadrivarbad,Kadrivarbad,Kadri & varvas,Kadri's toes
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827100,4,3,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827101,5,3,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827102,6,1,kadri,Kadri,Kadri,Kadri,Kadri (name),Kadri's
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827102,6,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827103,7,5,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827104,8,6,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827105,9,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827106,10,3,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827107,11,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827108,12,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827109,13,3,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827110,14,3,kadrisandid,Kadrisandid,Kadrisandid,Kadrisandid,Kadri & sand,Kadri-carolers
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827110,14,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827111,15,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827112,16,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827113,17,5,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827114,18,6,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827115,19,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827116,20,5,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827117,21,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827118,22,5,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827119,24,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827120,25,2,kadrid,Kadrid,Kadri,Kadri,Kadri (name),Kadrid
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827120,25,5,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827121,26,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827122,27,1,kadri,Kadri,Kadri,Kadri,Kadri (name),Kadri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827122,27,5,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827123,28,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827124,29,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827125,30,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827126,31,3,kadrid,Kadrid,Kadri,Kadri,Kadri (name),Kadrid
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827126,31,6,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827127,32,6,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827128,33,5,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827129,34,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827130,35,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827131,36,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827132,37,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827133,38,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827134,39,5,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827135,40,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827136,41,6,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827137,42,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827138,43,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827139,44,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827140,45,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827141,46,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827142,47,6,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827143,48,3,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827144,49,5,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195961,2827145,50,4,katri,Katri,Katri,Katri,Katri (name),Katri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195963,2827146,1,1,kadri,Kadri,Kadri,Kadri,Kadri (personal name),Kadri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195964,1599316,1,1,kadri,Kadri,Kadri,Kadri,Katharina (via German),Kadri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195964,2827156,5,1,kadri,Kadri,Kadri,Kadri,Katharina,Kadri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195964,2827157,6,1,kadri,Kadri,Kadri,Kadri,Katharina,Kadri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195965,2827158,1,1,kadri,Kadri,Kadri,Kadri,Proper name,Kadri
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195965,2827158,1,4,kadri,Kadri,Kadri,Kadri,Proper name,Kadri
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827162,2,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827163,3,1,märdi,Märdi,Märt,Märt,Märt,Märt's
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827163,3,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827164,4,1,märdi,Märdi,Märt,Märt,Märt,Märt's
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827164,4,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827165,5,3,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827166,6,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827167,7,1,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827167,7,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827168,8,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827169,9,1,märt,Märt,Märt,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827169,9,5,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827170,10,5,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827171,11,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827172,12,5,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827173,13,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827174,14,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827175,15,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827176,16,5,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827177,17,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827178,18,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827179,19,5,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827180,20,4,märti,Märti,Märti,Märt,Märt,Märt
2,Martin / Mart / Märt,Märt/Märti,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,195966,2827181,21,4,märti,Märti,Märti,Märt,Märt,Märt
3,John / Jaan / Jussi / Hans,John/St John,Viljandi,Estonia core/west,North Estonian,viP,Viljandimaa,Viljandi,196007,1244459,1,1,jaanikene,jaanikene,jaanikene,jaanike,Jaan & -kene,Little John
